sbd,province_code,province_name,toan,ngu_van,ngoai_ngu,vat_li,hoa_hoc,sinh_hoc,lich_su,dia_li,gdcd,tin_hoc,cong_nghe,extra
04000852,04,Cao Bằng,3.75,5,,,,,4.1,5.25,,,,
04000853,04,Cao Bằng,2.6,,2.75,2.2,,,,,,,,
04000854,04,Cao Bằng,3.25,4.25,,,,,5.25,4.6,,,,
04000855,04,Cao Bằng,5.75,3,,,,,5.1,,,,,Công nghệ nông nghiệp=4.5
04000856,04,Cao Bằng,5.5,6.25,2.25,4.85,,,,,,,,
04000857,04,Cao Bằng,6.75,5.5,,6,5.35,,,,,,,
04000858,04,Cao Bằng,3.6,4,,,,3.75,4.75,,,,,
04000859,04,Cao Bằng,6.25,5,,,,,5,,,,,Giáo dục kinh tế pháp luật=4.1
04000860,04,Cao Bằng,5,5.5,3.25,,,,7,,,,,
04000861,04,Cao Bằng,4.5,5.75,,,,,6.25,5.1,,,,
04000862,04,Cao Bằng,5.75,6.25,2.5,4.25,,,,,,,,
04000863,04,Cao Bằng,7.25,7,,,,,9.5,,,,,Công nghệ nông nghiệp=8.75
04000864,04,Cao Bằng,7,7.75,,,,,8.25,,,,,
04000865,04,Cao Bằng,2.7,6,,,,,5,3.85,,,,
04000866,04,Cao Bằng,7.25,8.25,9.75,6,,,,,,,,
04000867,04,Cao Bằng,4.75,8,,,,,9,,,,,
04000868,04,Cao Bằng,3.75,3.75,,,,,5.85,,,4.7,,
04000869,04,Cao Bằng,7.75,3.75,,5,7.75,,,,,,,
04000870,04,Cao Bằng,,6,,,,,9.5,8,,,,
04000871,04,Cao Bằng,4,7.5,,,3.75,,5,,,,,
04000872,04,Cao Bằng,5,4,,3.85,,,6.5,,,,,
04000873,04,Cao Bằng,1.7,3.5,,,,,3,,,,,Giáo dục kinh tế pháp luật=1.55
04000874,04,Cao Bằng,8.5,6.75,,7.75,7.6,,,,,,,
04000875,04,Cao Bằng,3.6,5.25,,,,,5.35,,,,,Giáo dục kinh tế pháp luật=2.2
04000876,04,Cao Bằng,5.5,5.75,,5.75,5.5,,,,,,,
04000877,04,Cao Bằng,4,5,,,,,5.75,3.2,,,,
04000878,04,Cao Bằng,3.35,8,,,,,4.25,,,,,Giáo dục kinh tế pháp luật=4.5
04000879,04,Cao Bằng,3.6,3.5,,,,,4.75,4.1,,,,
04000880,04,Cao Bằng,4.6,8.5,,,,,5.45,6.35,,,,
04000881,04,Cao Bằng,5.25,6,,,,,5.5,,,5,,
04000882,04,Cao Bằng,6,5.25,,2.85,,,6.35,,,,,
04000883,04,Cao Bằng,2.25,4.5,,,,,2.7,3.5,,,,
04000884,04,Cao Bằng,5.25,7,,,,,5.75,6,,,,
04000885,04,Cao Bằng,5.6,4.25,,,,,7.75,,,,,Giáo dục kinh tế pháp luật=5.1
04000886,04,Cao Bằng,6.5,,,5,7.5,,,,,,,
04000887,04,Cao Bằng,4.5,5.75,,,,,8,3.6,,,,
04000888,04,Cao Bằng,2.6,3.25,,,,,4.35,3.35,,,,
04000889,04,Cao Bằng,3,7,,,,,3.5,4.35,,,,
04000890,04,Cao Bằng,5.25,6,,,,,3.85,5.5,,,,
04000891,04,Cao Bằng,5,6,,,,,,5.5,,,,Giáo dục kinh tế pháp luật=4
04000892,04,Cao Bằng,3,6.5,1.75,,,,4.75,,,,,
04000893,04,Cao Bằng,3.25,7.5,,,,,5.75,4.35,,,,
04000894,04,Cao Bằng,2.7,5,,,,,3.85,,,,,Giáo dục kinh tế pháp luật=2.85
04000895,04,Cao Bằng,,8.25,,,,,9,8.25,,,,
04000896,04,Cao Bằng,4.75,8.25,,,,,7.75,7.1,,,,
04000897,04,Cao Bằng,6.5,7.25,,,8.5,7.25,,,,,,
04000898,04,Cao Bằng,2.85,7,,,,,5.5,,,,,Giáo dục kinh tế pháp luật=4.25
04000899,04,Cao Bằng,4.85,5.75,,,,,,6.25,,,,Giáo dục kinh tế pháp luật=4.5
04000900,04,Cao Bằng,2,3.75,,,,,6.5,3.35,,,,
04000901,04,Cao Bằng,4,3.75,,,,,8,,,,,Giáo dục kinh tế pháp luật=3.5
04000902,04,Cao Bằng,3.1,4.5,,,,,4,,,,,Giáo dục kinh tế pháp luật=4.5
04000903,04,Cao Bằng,3.1,3.5,,,,,4.5,,,,,Giáo dục kinh tế pháp luật=4.6
04000904,04,Cao Bằng,2.1,5.5,2,,,,5.5,,,,,
04000905,04,Cao Bằng,5.25,7,,,4.75,,5.35,,,,,
04000906,04,Cao Bằng,6.5,6.5,,5.5,6.6,,,,,,,
04000907,04,Cao Bằng,2.75,5.75,,,,,6.5,,,,,Giáo dục kinh tế pháp luật=4.75
04000908,04,Cao Bằng,1.85,3.25,,,,,,2.5,,,,Giáo dục kinh tế pháp luật=2.35
04000909,04,Cao Bằng,3.3,5.5,,2.1,,,5,,,,,
04000910,04,Cao Bằng,5.5,5.5,,,,,6.5,,,,,
04000911,04,Cao Bằng,4.75,5,6.75,,,,5.85,,,,,
04000912,04,Cao Bằng,7.5,4.75,,5.85,4.5,,,,,,,
04000913,04,Cao Bằng,5.75,6.25,5.5,,,,6.25,,,,,
04000914,04,Cao Bằng,8.25,8.25,6.5,,,,7.25,,,,,
04000915,04,Cao Bằng,3.5,4.5,,,,,7,4.45,,,,
04000916,04,Cao Bằng,10,7,,7.25,8.25,,,,,,,
04000917,04,Cao Bằng,8.25,7.5,3,3.7,,,,,,,,
04000918,04,Cao Bằng,4.75,,5.25,6,,,,,,,,
04000919,04,Cao Bằng,3.5,5,,,,,4.3,2,,,,
04000920,04,Cao Bằng,6.25,7,3.75,,,,,,,7.85,,
04000921,04,Cao Bằng,6,8,3.5,,,,7.5,,,,,
04000922,04,Cao Bằng,2.25,3.75,,,,4.1,4.6,,,,,
04000923,04,Cao Bằng,9,8,,6.5,7.5,,,,,,,
04000924,04,Cao Bằng,6,5.25,6.75,,,,7.1,,,,,
04000925,04,Cao Bằng,5.25,4.75,4.25,4.25,,,,,,,,
04000926,04,Cao Bằng,8,5.5,,8.5,8,,,,,,,
04000927,04,Cao Bằng,6,7,7.25,,,,,6,,,,
04000928,04,Cao Bằng,5.25,8.5,3.25,,,,8.25,,,,,
04000929,04,Cao Bằng,7.75,4.75,,8,8.35,,,,,,,
04000930,04,Cao Bằng,4.75,7,,,,,7.5,5.75,,,,
04000931,04,Cao Bằng,6.5,5.75,,5.5,3.1,,,,,,,
04000932,04,Cao Bằng,5.75,8.5,,,,,9,6,,,,
04000933,04,Cao Bằng,2.1,3.5,,,,,5.5,2.05,,,,
04000934,04,Cao Bằng,9.25,7.25,,8.75,8.35,,,,,,,
04000935,04,Cao Bằng,4.25,5.75,,,,,6.1,4.5,,,,
04000936,04,Cao Bằng,4.25,7,,,,,7.75,5.75,,,,
04000937,04,Cao Bằng,1.85,5,,,,,5.25,,,,,Giáo dục kinh tế pháp luật=6.1
04000938,04,Cao Bằng,5.25,8.5,,,,,9,5.5,,,,
04000939,04,Cao Bằng,7.25,9,3.75,,,,6.75,,,,,
04000940,04,Cao Bằng,7.25,9.25,,,,,9.25,9.25,,,,
04000941,04,Cao Bằng,3.6,7.25,,,,,5.25,,,,,Giáo dục kinh tế pháp luật=3.7
04000942,04,Cao Bằng,8,7.25,,8.25,,,,,,6.75,,
04000943,04,Cao Bằng,3,3.5,,3.95,,,3.75,,,,,
04000944,04,Cao Bằng,3.5,7.25,,,,,4.95,,,5.35,,
04000945,04,Cao Bằng,8.75,7.5,5.75,7.25,,,,,,,,
04000946,04,Cao Bằng,4.5,4.75,,3.45,,,4.1,,,,,
04000947,04,Cao Bằng,5.5,2.75,,3.85,,,6,,,,,
04000948,04,Cao Bằng,8.75,7,4.75,5.6,,,,,,,,
04000949,04,Cao Bằng,3.6,4.75,,,,4.85,3,,,,,
04000950,04,Cao Bằng,5.25,8,4.5,,,,8.75,,,,,
04000951,04,Cao Bằng,4.5,5.5,,,,,7.5,4.25,,,,
04000952,04,Cao Bằng,5.75,8,,3.6,,,5.75,,,,,
04000953,04,Cao Bằng,7.25,8.5,8,6,,,,,,,,
04000954,04,Cao Bằng,5.85,8.75,3.75,,,,8.25,,,,,
04000955,04,Cao Bằng,4,5,,,,,6.1,4.6,,,,
04000956,04,Cao Bằng,3.25,3.75,,,,,,3.1,,,,Giáo dục kinh tế pháp luật=3.45
04000957,04,Cao Bằng,2.75,4.25,,,,,2.6,,,,,Giáo dục kinh tế pháp luật=3.1
04000958,04,Cao Bằng,3.2,6,,,,,5.35,,,,,Công nghệ công nghiệp=4.7
04000959,04,Cao Bằng,3,5.25,,3,,,8.25,,,,,
04000960,04,Cao Bằng,,4.5,,,,,4.45,4.25,,,,
04000961,04,Cao Bằng,9,,,7.5,8.5,,,,,,,
04000962,04,Cao Bằng,5.25,7.75,3.75,,,,9.5,,,,,
04000963,04,Cao Bằng,4.6,7.5,,4.1,,,9,,,,,
04000964,04,Cao Bằng,3.35,6,,,,,,5.1,,,,
04000965,04,Cao Bằng,4.75,4,3.5,,,,3.6,,,,,
04000966,04,Cao Bằng,3.6,6,,,,,,2.5,,,,Giáo dục kinh tế pháp luật=4.35
04000967,04,Cao Bằng,2.25,3,,,,,2.75,1.7,,,,
04000968,04,Cao Bằng,3.25,4.75,,,,,6.7,3.75,,,,
04000969,04,Cao Bằng,2.75,5,,,,,,4.1,,,,Giáo dục kinh tế pháp luật=5
04000970,04,Cao Bằng,,4.5,,,,,7,4.7,,,,
04000971,04,Cao Bằng,5.75,8.5,,,,,6.75,6.25,,,,
04000972,04,Cao Bằng,2.35,4,,,,,6,3.6,,,,
04000973,04,Cao Bằng,6.5,7.5,,5.6,,,7.25,,,,,
04000974,04,Cao Bằng,4.5,4.75,,3.6,4.75,,,,,,,
04000975,04,Cao Bằng,,8.25,,,,,5.5,5.45,,,,
04000976,04,Cao Bằng,7.5,8.75,,,,,9.75,6.25,,,,
04000977,04,Cao Bằng,8.25,7.25,,,7.5,8.25,,,,,,
04000978,04,Cao Bằng,,7.75,5.25,,,,7.5,,,,,
04000979,04,Cao Bằng,,6,,,,,8,7,,,,
04000980,04,Cao Bằng,4.5,6.75,2.5,,,,4,,,,,
04000981,04,Cao Bằng,5.5,6.25,3.5,,,,,6.25,,,,
04000982,04,Cao Bằng,3.1,6.5,3.75,,,,7,,,,,
04000983,04,Cao Bằng,4,8,2,,,,,,,,,Giáo dục kinh tế pháp luật=6
04000984,04,Cao Bằng,9.75,7.5,,7.25,8,,,,,,,
04000985,04,Cao Bằng,5,8.75,,,,,7.75,5.5,,,,
04000986,04,Cao Bằng,8.5,6.25,,7.5,7.75,,,,,,,
04000987,04,Cao Bằng,7.75,7,,6.85,7.5,,,,,,,
04000988,04,Cao Bằng,4.75,6.5,,,,,8.75,,,,,Giáo dục kinh tế pháp luật=5.2
04000989,04,Cao Bằng,2.7,4,,,,3.85,6.6,,,,,
04000990,04,Cao Bằng,8,7.25,,8.25,7.5,,,,,,,
04000991,04,Cao Bằng,5.75,7,,,,,7.2,7.5,,,,
04000992,04,Cao Bằng,4.35,7.25,,,,,8,,,,,
04000993,04,Cao Bằng,,7.75,,,,,9,7.25,,,,
04000994,04,Cao Bằng,4.75,7,,,,,5.5,,,3.35,,
04000995,04,Cao Bằng,4.25,6,,,,,,4,,,,Giáo dục kinh tế pháp luật=5.75
04000996,04,Cao Bằng,4,4.75,,,,,6.75,,,,,Công nghệ công nghiệp=5.1
04000997,04,Cao Bằng,2.2,3,,,,,3.85,,,,,Giáo dục kinh tế pháp luật=3
04000998,04,Cao Bằng,5.5,4.75,,3.45,7.75,,,,,,,
04000999,04,Cao Bằng,6,5,,3,,,6.5,,,,,
04001000,04,Cao Bằng,3.75,4.25,,,,,5.25,4.1,,,,
04001001,04,Cao Bằng,3.5,4.25,,,,,4.85,5.1,,,,
04001002,04,Cao Bằng,3,6.25,,,,,5.75,,,,,
04001003,04,Cao Bằng,4.5,3,5,,,,5.95,,,,,
04001004,04,Cao Bằng,4.5,5.75,,,,,,5,,,,Giáo dục kinh tế pháp luật=3.6
04001005,04,Cao Bằng,2.25,6.5,,,,,,2.35,,,,Giáo dục kinh tế pháp luật=5.5
04001006,04,Cao Bằng,4,7.5,,,,,7.25,6.5,,,,
04001007,04,Cao Bằng,3.25,3.75,,,,,5.95,4.25,,,,
04001008,04,Cao Bằng,4.25,5,,,,3.6,5.25,,,,,
04001009,04,Cao Bằng,4.1,4.25,,,,,5.5,,,,,Giáo dục kinh tế pháp luật=4.35
04001010,04,Cao Bằng,2.7,6.25,,,,,,4.1,,,,Giáo dục kinh tế pháp luật=4.35
04001011,04,Cao Bằng,3.75,2.25,,,,,5.6,,,,,Giáo dục kinh tế pháp luật=3.75
04001012,04,Cao Bằng,5.25,6.25,,5.25,,,7.75,,,,,
04001013,04,Cao Bằng,3,5.5,,2.3,,,4.6,,,,,
04001014,04,Cao Bằng,2.35,5,,,,,4.75,3,,,,
04001015,04,Cao Bằng,3,2.75,,2.1,,,2.45,,,,,
04001016,04,Cao Bằng,4.75,3.5,,2.35,4,,,,,,,
04001017,04,Cao Bằng,6.25,7.5,5,,,,9.5,,,,,
04001018,04,Cao Bằng,3.85,5.75,,3.25,,,7.1,,,,,
04001019,04,Cao Bằng,3.25,4.75,,,,,5.75,,,,,Giáo dục kinh tế pháp luật=3.35
04001020,04,Cao Bằng,3.6,3,,,,,5,3.2,,,,
04001021,04,Cao Bằng,3.1,3.5,,3.35,,,4.85,,,,,
04001022,04,Cao Bằng,8.5,8.5,7,6.5,,,,,,,,
04001023,04,Cao Bằng,6,7,3,,,,6.1,,,,,
04001024,04,Cao Bằng,3.25,4.5,,,,,,6.75,,,,Công nghệ nông nghiệp=7.25
04001025,04,Cao Bằng,2.35,3.5,,,,,4.25,2.6,,,,
04001026,04,Cao Bằng,3.85,,,4.1,,,,,,4.75,,
04001027,04,Cao Bằng,4.5,6.75,,,,,8.25,8,,,,
04001028,04,Cao Bằng,3,6.75,,,,,,4.5,,,,Giáo dục kinh tế pháp luật=3.7
04001029,04,Cao Bằng,7,5,3,,,,5.85,,,,,
04001030,04,Cao Bằng,6.1,8,,,4.75,3.85,,,,,,
04001031,04,Cao Bằng,5.25,3.75,,,,4.1,5.35,,,,,
04001032,04,Cao Bằng,9,,,7,7.35,,,,,,,
04001033,04,Cao Bằng,4.75,6,,3.85,,,7.75,,,,,
04001034,04,Cao Bằng,6.25,8,4.5,,3.85,,,,,,,
04001035,04,Cao Bằng,3.75,6.25,,,,,4.75,,,,,Giáo dục kinh tế pháp luật=5
04001036,04,Cao Bằng,4,4,,4.35,,,5.75,,,,,
04001037,04,Cao Bằng,5.75,4.5,,3.95,,,3.05,,,,,
04001038,04,Cao Bằng,4.75,6.5,8.5,4.5,,,,,,,,
04001039,04,Cao Bằng,6.75,5.5,,5.6,,,7.75,,,,,
04001040,04,Cao Bằng,6.25,6.25,5.5,,,,,,,,,Công nghệ nông nghiệp=8.75
04001041,04,Cao Bằng,6,3.25,3.25,,,4,,,,,,
04001042,04,Cao Bằng,5.5,6.25,,3.6,,,,,,5.6,,
04001043,04,Cao Bằng,4.25,4.25,,,,4.75,5.1,,,,,
04001044,04,Cao Bằng,5.5,5.5,2.75,4.75,,,,,,,,
04001045,04,Cao Bằng,3.1,2.5,,,,3.75,5.25,,,,,
04001046,04,Cao Bằng,8.25,6.25,,5.6,6.75,,,,,,,
04001047,04,Cao Bằng,8.5,7.25,,5.5,8,,,,,,,
04001048,04,Cao Bằng,5.25,4,,,,,4.35,4.6,,,,
04001049,04,Cao Bằng,2.5,6.75,,,,3.5,7.75,,,,,
04001050,04,Cao Bằng,9,7.25,,9.25,8.25,,,,,,,
04001051,04,Cao Bằng,2.35,7.25,,,,,4.85,2.5,,,,
04001052,04,Cao Bằng,7.75,6,,4.35,7.75,,,,,,,
04001053,04,Cao Bằng,3.75,5.5,3.75,,,,,,,,,
04001054,04,Cao Bằng,5.5,7,2,,,,6.35,,,,,
04001055,04,Cao Bằng,3.5,7.25,,,,,5.5,3.35,,,,
04001056,04,Cao Bằng,6.75,7.5,5.5,,,,,5.1,,,,
04001057,04,Cao Bằng,7,6.25,3.75,4.75,,,,,,,,
04001058,04,Cao Bằng,3.25,5.5,,,,,4.6,,,,,Giáo dục kinh tế pháp luật=5.35
04001059,04,Cao Bằng,5,5.5,,,,,3.95,4.85,,,,
04001060,04,Cao Bằng,3.5,4.25,,,,2.95,5.25,,,,,
04001061,04,Cao Bằng,4,7,,,,,7.75,5.45,,,,
04001062,04,Cao Bằng,5,6.75,,,,,7.75,4.35,,,,
04001063,04,Cao Bằng,2.3,2.5,,,,,4.85,,,,,Giáo dục kinh tế pháp luật=2.45
04001064,04,Cao Bằng,4.75,7.25,,,,,7.75,,,,,Công nghệ nông nghiệp=8
04001065,04,Cao Bằng,5,7.25,,,,,3.75,,,,,Giáo dục kinh tế pháp luật=4.6
04001066,04,Cao Bằng,2.2,2.5,,,,,3.6,,,,,Giáo dục kinh tế pháp luật=3
04001067,04,Cao Bằng,4.5,4.5,,,,3.7,4.75,,,,,
04001068,04,Cao Bằng,5,3.5,,,,,3.35,,,,,Công nghệ nông nghiệp=4.75
04001069,04,Cao Bằng,2.45,5.25,,,,,8,,,,,Giáo dục kinh tế pháp luật=5
04001070,04,Cao Bằng,,6.25,,,,,8.5,3.75,,,,
04001071,04,Cao Bằng,3,5,,,,,6.6,,,,,Công nghệ nông nghiệp=6.75
04001072,04,Cao Bằng,4.75,7.5,,,,,7.75,5.5,,,,
04001073,04,Cao Bằng,2.6,5.5,,,,,4.6,,,,,
04001074,04,Cao Bằng,2.95,5.25,,,,,,4.35,,,,Giáo dục kinh tế pháp luật=3.75
04001075,04,Cao Bằng,3.85,4,,,,,4.75,,,,,Giáo dục kinh tế pháp luật=2.95
04001076,04,Cao Bằng,6.5,7.75,,,,,9.5,8.5,,,,
04001077,04,Cao Bằng,3,5.25,,,,3.25,4.6,,,,,
04001078,04,Cao Bằng,1.35,3,,,,,,3,,,,Giáo dục kinh tế pháp luật=3
04001079,04,Cao Bằng,3,6,,,,,4.75,3.6,,,,
04001080,04,Cao Bằng,2.85,3.5,,,,,4.2,5.25,,,,
04001081,04,Cao Bằng,5.35,4.75,,,,,6.1,3.6,,,,
04001082,04,Cao Bằng,2.35,8.5,,,,,8.25,6.5,,,,
04001083,04,Cao Bằng,5.25,3.5,,,,,5.2,,,,,Giáo dục kinh tế pháp luật=4
04001084,04,Cao Bằng,4,5.5,,,,,5,,,,,Giáo dục kinh tế pháp luật=4.25
04001085,04,Cao Bằng,5.25,7,,,,,8.75,6.5,,,,
04001086,04,Cao Bằng,4.6,,,,2.1,5.25,,,,,,
04001087,04,Cao Bằng,2.95,6.75,,,,,5.85,2.1,,,,
04001088,04,Cao Bằng,,3.75,,,,,4.2,2.1,,,,
04001089,04,Cao Bằng,3.35,5.5,,,,,6.5,3.1,,,,
04001090,04,Cao Bằng,4.6,3.25,,,,,5.35,3.85,,,,
04001091,04,Cao Bằng,5.5,5,,,,,7.75,5,,,,
04001092,04,Cao Bằng,4.25,7,,,,,9.25,6.75,,,,
04001093,04,Cao Bằng,7.75,8,2.75,,,,8,,,,,
04001094,04,Cao Bằng,4.25,6.25,,,,,7.6,5.25,,,,
04001095,04,Cao Bằng,,7.75,,,,,8.6,7.6,,,,
04001096,04,Cao Bằng,7.25,8.25,4.25,,,,,6.85,,,,
04001097,04,Cao Bằng,6.75,8.25,,,,3.75,7,,,,,
04001098,04,Cao Bằng,7.75,7,,5.25,7,,,,,,,
04001099,04,Cao Bằng,9,8.5,7,6.25,,,,,,,,
04001100,04,Cao Bằng,6,6.25,5.75,3.35,,,,,,,,
04001101,04,Cao Bằng,7.5,,,7.25,7.5,,,,,,,
04001102,04,Cao Bằng,4.25,5.75,,,,,6.35,4.5,,,,
04001103,04,Cao Bằng,5,5.5,,2.3,,,5.25,,,,,
04001104,04,Cao Bằng,2.7,4.75,,3,3,,,,,,,
04001105,04,Cao Bằng,4,5.75,,3.75,,,3.45,,,,,
04001106,04,Cao Bằng,2.75,4,,2.6,,,3.35,,,,,
04001107,04,Cao Bằng,6.25,8,,,5.75,5.1,,,,,,
04001108,04,Cao Bằng,2.25,4,,,,,4.25,,,,,Giáo dục kinh tế pháp luật=4.45
04001109,04,Cao Bằng,3.5,6.5,,,,,,3.5,,,,Giáo dục kinh tế pháp luật=5.85
04001110,04,Cao Bằng,2.1,3.5,,,,,6.6,3.5,,,,
04001111,04,Cao Bằng,5.25,6,,3.1,,,3.95,,,,,
04001112,04,Cao Bằng,3.1,5.25,,,,,5,3.1,,,,
04001113,04,Cao Bằng,2.5,5,,,,,4.6,,,,,Giáo dục kinh tế pháp luật=4.1
04001114,04,Cao Bằng,4.25,7.5,,,,,9.5,8.25,,,,
04001115,04,Cao Bằng,3.85,6,,,,3.85,5.5,,,,,
04001116,04,Cao Bằng,3.25,5.25,,,5.5,7,,,,,,
04001117,04,Cao Bằng,3,6,,,,2.7,4.1,,,,,
04001118,04,Cao Bằng,3.25,4,,,,2.35,3.6,,,,,
04001119,04,Cao Bằng,4.75,6.25,,5,,,8.5,,,,,
04001120,04,Cao Bằng,4.75,6.75,,,,,7,,,,,Công nghệ nông nghiệp=6
04001121,04,Cao Bằng,3.25,6.75,,,,,5.75,,,,,Giáo dục kinh tế pháp luật=3.35
04001122,04,Cao Bằng,2.35,5.5,,,,5.1,3.75,,,,,
04001123,04,Cao Bằng,6.25,8,,,,,9,7.5,,,,
04001124,04,Cao Bằng,7,6.75,,4.1,,,9.5,,,,,
04001125,04,Cao Bằng,5.75,5,,,,,5.1,,,,,Công nghệ công nghiệp=5.1
04001126,04,Cao Bằng,4.5,5,,3.85,,,7.5,,,,,
04001127,04,Cao Bằng,2.95,3.5,,,,,,2.95,,,,Giáo dục kinh tế pháp luật=3.85
04001128,04,Cao Bằng,4.1,3,,,,,5.85,3.35,,,,
04001129,04,Cao Bằng,3.6,6.75,,,,2.7,4.6,,,,,
04001130,04,Cao Bằng,6.75,7.5,,,6.6,8,,,,,,
04001131,04,Cao Bằng,,3,,,,,3.2,3.1,,,,
04001132,04,Cao Bằng,3.25,1.5,,,,,3.85,2.6,,,,
04001133,04,Cao Bằng,5.5,7.5,,,,,9.5,5.85,,,,
04001134,04,Cao Bằng,10,7.25,,8,8.25,,,,,,,
04001135,04,Cao Bằng,3.35,5.5,,,,,5.25,6.5,,,,
04001136,04,Cao Bằng,5.25,4.25,,,,,6,5.1,,,,
04001137,04,Cao Bằng,6.75,5.25,,5.5,6.1,,,,,,,
04001138,04,Cao Bằng,1.85,5.25,,,,,,3.75,,,,Giáo dục kinh tế pháp luật=3.1
04001139,04,Cao Bằng,4,4.75,,,,,6.75,5.5,,,,
04001140,04,Cao Bằng,8,7.75,,7.75,6.5,,,,,,,
04001141,04,Cao Bằng,,5.5,,,,,7.75,4.1,,,,
04001142,04,Cao Bằng,5.75,7.75,6.5,,,,5,,,,,
04001143,04,Cao Bằng,7,6.25,,5.75,6.25,,,,,,,
04001144,04,Cao Bằng,3,5.5,,,,,5.75,5.85,,,,
04001145,04,Cao Bằng,2.85,4.5,,,,,3.85,2.35,,,,
04001146,04,Cao Bằng,3.75,4,,,,,,6.35,,,,Giáo dục kinh tế pháp luật=6
04001147,04,Cao Bằng,7.25,5.5,,4.85,,,7,,,,,
04001148,04,Cao Bằng,3.25,2,5.25,,,5.6,,,,,,
04001149,04,Cao Bằng,7.6,7.25,,7,7.75,,,,,,,
04001150,04,Cao Bằng,5,4.25,,4.5,,,7.75,,,,,
04001151,04,Cao Bằng,4.35,6.5,,,,,,6.5,,,,Công nghệ công nghiệp=6.5
04001152,04,Cao Bằng,6,6.5,,4.6,,,,,,,,
04001153,04,Cao Bằng,7.25,9,4.75,,,,9.75,,,,,
04001154,04,Cao Bằng,2.6,4.5,,,,,5.1,,,,,Giáo dục kinh tế pháp luật=5.1
04001155,04,Cao Bằng,3.25,5,,,,,5.75,3.25,,,,
04001156,04,Cao Bằng,5.75,5.25,3.25,3.75,,,,,,,,
04001157,04,Cao Bằng,8.25,5,,8.75,7.25,,,,,,,
04001158,04,Cao Bằng,4.5,7.75,,3.85,,,5.75,,,,,
04001159,04,Cao Bằng,2.25,6.75,,,,,5.95,,,,,Giáo dục kinh tế pháp luật=2.35
04001160,04,Cao Bằng,6.75,3.5,,4,,4.5,,,,,,
04001161,04,Cao Bằng,2.55,5.25,,,,,,3,,,,Giáo dục kinh tế pháp luật=2.45
04001162,04,Cao Bằng,8.25,8.25,3,,,,7.85,,,,,
04001163,04,Cao Bằng,4.25,6.5,,3.75,,,,,,5.6,,
04001164,04,Cao Bằng,3,5.5,,,,,7.75,5.85,,,,
04001165,04,Cao Bằng,2.45,3,,,,,4.1,,,,,Giáo dục kinh tế pháp luật=3.5
04001166,04,Cao Bằng,4.25,7.5,,5,,,6.5,,,,,
04001167,04,Cao Bằng,2.85,4,,,,,3,,,,,Giáo dục kinh tế pháp luật=2.6
04001168,04,Cao Bằng,8.5,8.25,,,8.25,7.6,,,,,,
04001169,04,Cao Bằng,4.25,6.75,,,,,4.2,4.35,,,,
04001170,04,Cao Bằng,3.75,5,,,,,7.5,6.25,,,,
04001171,04,Cao Bằng,3.5,6.5,,,,3.6,4.95,,,,,
04001172,04,Cao Bằng,4.5,6.5,,4.25,,,6.25,,,,,
04001173,04,Cao Bằng,4.25,7,,4,4,,,,,,,
04001174,04,Cao Bằng,2.6,5,,,,,8.5,,,,,Giáo dục kinh tế pháp luật=5
04001175,04,Cao Bằng,5.25,7,,,,,7.5,6.25,,,,
04001176,04,Cao Bằng,3.95,5,,,,5,4.1,,,,,
04001177,04,Cao Bằng,5.25,8,,4.6,,,8,,,,,
04001178,04,Cao Bằng,4,4.75,,,,4.5,3.85,,,,,
04001179,04,Cao Bằng,2.25,5.5,,,,,7.5,,,,,Giáo dục kinh tế pháp luật=5.6
04001180,04,Cao Bằng,1.75,3.75,,,,,5.5,3.5,,,,
04001181,04,Cao Bằng,4,6,,,,,,4.5,,,,Giáo dục kinh tế pháp luật=5.25
04001182,04,Cao Bằng,7,7.75,4.75,5.5,,,,,,,,
04001183,04,Cao Bằng,5.25,5.5,,,,4.6,5,,,,,
04001184,04,Cao Bằng,5.5,8.25,,,,,,,,,,
04001185,04,Cao Bằng,9,8,,6.25,7.75,,,,,,,
04001186,04,Cao Bằng,6.25,7,,,,,7.35,,,7,,
04001187,04,Cao Bằng,6,8,,,,4.5,8.5,,,,,
04001188,04,Cao Bằng,5.1,7.75,,,,,6.35,,,,,Giáo dục kinh tế pháp luật=7.25
04001189,04,Cao Bằng,7.5,7.75,,4.75,,,,,,,,Giáo dục kinh tế pháp luật=6.5
04001190,04,Cao Bằng,3.85,4.75,,,,,4.7,3.25,,,,
04001191,04,Cao Bằng,5.75,6.5,,,,,8.5,6,,,,
04001192,04,Cao Bằng,4,6.75,,,,,7.5,5.35,,,,
04001193,04,Cao Bằng,3.35,6.75,,,,,4.5,5.75,,,,
04001194,04,Cao Bằng,7,8.5,4.25,,5.25,,,,,,,
04001195,04,Cao Bằng,3.25,6.75,2.75,,,,,,,5.35,,
04001196,04,Cao Bằng,2.1,,,,,,,,,,,
04001197,04,Cao Bằng,7.25,6,,,6.35,6,,,,,,
04001198,04,Cao Bằng,,7,,,,,9.25,,,,,Giáo dục kinh tế pháp luật=6.6
04001199,04,Cao Bằng,4.35,4.5,,,,,4.25,,,,,Giáo dục kinh tế pháp luật=3.35
04001200,04,Cao Bằng,8,6.75,4.75,4.6,,,,,,,,
04001201,04,Cao Bằng,4.75,6,,,,,,,,,,Công nghệ nông nghiệp=6; Giáo dục kinh tế pháp luật=3.35
04001202,04,Cao Bằng,4,6.25,,,,,7,6,,,,
