sbd,province_code,province_name,toan,ngu_van,ngoai_ngu,vat_li,hoa_hoc,sinh_hoc,lich_su,dia_li,gdcd,tin_hoc,cong_nghe,extra
08000071,08,Tuyên Quang,3.75,5.75,,,,3.85,3.2,,,,,
08000072,08,Tuyên Quang,5.25,6.75,,,,,6.5,,,,,Giáo dục kinh tế pháp luật=5.35
08000073,08,Tuyên Quang,4.35,7,,,,,8.25,7.75,,,,
08000074,08,Tuyên Quang,5.5,7,,,,,6.75,,,,,Giáo dục kinh tế pháp luật=6.35
08000075,08,Tuyên Quang,4.6,7,,,,,8.5,7.5,,,,
08000077,08,Tuyên Quang,2.5,2.25,,,,,3.7,,,,,Giáo dục kinh tế pháp luật=3.6
08000078,08,Tuyên Quang,3.5,4.75,,,,,7.5,,,,,Giáo dục kinh tế pháp luật=4.6
08000079,08,Tuyên Quang,1.85,2.25,,,,3.1,3.5,,,,,
08000080,08,Tuyên Quang,2.45,5.5,,,,,4.75,2.35,,,,
08000081,08,Tuyên Quang,3.3,5.75,,,,4,4.35,,,,,
08000082,08,Tuyên Quang,3.25,5.75,,,,,7,5.25,,,,
08000083,08,Tuyên Quang,4,5.75,,,,,4.75,,,,,Giáo dục kinh tế pháp luật=3.75
08000084,08,Tuyên Quang,5.75,4.25,,,,,4.25,,,,,Giáo dục kinh tế pháp luật=5
08000085,08,Tuyên Quang,4.25,4.25,,,,,6.1,,,,,Giáo dục kinh tế pháp luật=3
08000086,08,Tuyên Quang,4,8,,,,,5.1,6,,,,
08000087,08,Tuyên Quang,3.1,6.75,,,,,5.85,4.75,,,,
08000088,08,Tuyên Quang,3.5,7.5,,,,,5.85,5.1,,,,
08000089,08,Tuyên Quang,5,5.75,,,,,6.5,5.5,,,,
08000090,08,Tuyên Quang,2,7,,,,,4.5,3.6,,,,
08000091,08,Tuyên Quang,1.45,3.5,,,,,2.25,2.25,,,,
08000092,08,Tuyên Quang,,7.75,,,,,8.25,,,,,Giáo dục kinh tế pháp luật=7.5
08000093,08,Tuyên Quang,5,4.5,,,,,6.85,,,,,Giáo dục kinh tế pháp luật=6.45
08000094,08,Tuyên Quang,2.1,3,,,,,4.35,3.5,,,,
08000095,08,Tuyên Quang,3.6,6,,,,,6,,,,,Giáo dục kinh tế pháp luật=6
08000096,08,Tuyên Quang,,6.5,,,,,7.75,7.75,,,,
08000097,08,Tuyên Quang,,3.5,,,,,,3.25,,,,Giáo dục kinh tế pháp luật=2.1
08000098,08,Tuyên Quang,3.35,6.5,,,,4.6,6,,,,,
08000099,08,Tuyên Quang,,7,,,,,7.5,6.75,,,,
08000100,08,Tuyên Quang,2.25,6,,,,,5.5,4.5,,,,
08000101,08,Tuyên Quang,4,7.5,,,,,7.85,7,,,,
08000102,08,Tuyên Quang,2,3.5,,,,,6.1,,,,,Giáo dục kinh tế pháp luật=6.5
08000103,08,Tuyên Quang,2.7,4,,,,,8.25,3.5,,,,
08000104,08,Tuyên Quang,5.25,6.5,,,,,8.25,,,,,Giáo dục kinh tế pháp luật=7
08000105,08,Tuyên Quang,2.2,4,,,,,4.5,2.6,,,,
08000107,08,Tuyên Quang,3.95,5.5,,,,,5.75,,,,,Giáo dục kinh tế pháp luật=4.1
08000108,08,Tuyên Quang,3.85,5.5,,,,,7.5,3.85,,,,
08000109,08,Tuyên Quang,4.5,6.25,,,,,7,,,,,Giáo dục kinh tế pháp luật=4.25
08000110,08,Tuyên Quang,3.45,5.75,,,,3.35,3.85,,,,,
08000111,08,Tuyên Quang,4.1,5.5,,,,,6.35,,,,,Giáo dục kinh tế pháp luật=5.35
08000112,08,Tuyên Quang,4.25,7.75,,,,,9,6.6,,,,
08000113,08,Tuyên Quang,4.35,6.25,,,,,7.25,5.5,,,,
08000114,08,Tuyên Quang,2.7,6.25,,,,,4.6,3.5,,,,
08000115,08,Tuyên Quang,3.1,6.75,,,,,4.85,4.75,,,,
08000116,08,Tuyên Quang,4,5.75,,,,,4.35,,,,,Giáo dục kinh tế pháp luật=4.1
08000117,08,Tuyên Quang,3.35,6.25,,,,,7,,,,,Giáo dục kinh tế pháp luật=6.5
08000118,08,Tuyên Quang,,7.5,,,,,10,8.75,,,,
08000119,08,Tuyên Quang,3.35,6.75,,,,3.75,6.95,,,,,
08000120,08,Tuyên Quang,3.5,6.25,,,,,5.5,,,,,Giáo dục kinh tế pháp luật=4
08000121,08,Tuyên Quang,3.25,6,,,,,7.35,5.6,,,,
08000122,08,Tuyên Quang,6.1,7.25,,3.2,,,,,,,,Giáo dục kinh tế pháp luật=6.5
08000123,08,Tuyên Quang,2.6,7.75,,,,,5,4.85,,,,
08000124,08,Tuyên Quang,3,5,,,,4,6.35,,,,,
08000125,08,Tuyên Quang,3,6.5,,,,,8.6,5.25,,,,
08000126,08,Tuyên Quang,3.1,6.75,,,,,4.5,5.75,,,,
08000127,08,Tuyên Quang,3.35,5.25,,,,2,2.45,,,,,
08000128,08,Tuyên Quang,3.6,5.75,,,,,5,4.1,,,,
08000129,08,Tuyên Quang,,6,,,,,6.5,4.45,,,,
08000130,08,Tuyên Quang,3.2,7.25,,,,,4.75,3.95,,,,
08000131,08,Tuyên Quang,2,4.25,,,,,5.25,,,,,Giáo dục kinh tế pháp luật=3.95
08000132,08,Tuyên Quang,2.7,6.5,,,,,6.35,4.2,,,,
08000133,08,Tuyên Quang,3.75,4.25,,,,,7.5,5,,,,
08000134,08,Tuyên Quang,3.85,6.5,,,,,7.75,5.25,,,,
08000135,08,Tuyên Quang,2.75,4.75,,,,,3.25,2,,,,
08000136,08,Tuyên Quang,3.75,5.5,,,,,4.85,,,,,Giáo dục kinh tế pháp luật=2
08000137,08,Tuyên Quang,3.35,6.75,,,,,5.75,,,,,Giáo dục kinh tế pháp luật=5.75
08000138,08,Tuyên Quang,5.75,5.25,,,,,5.5,,,,,Giáo dục kinh tế pháp luật=5.25
08000139,08,Tuyên Quang,5.75,4,,,,,6.5,,,,,Giáo dục kinh tế pháp luật=5
08000140,08,Tuyên Quang,5,5,,,,,4.3,,,,,Giáo dục kinh tế pháp luật=3.5
08000141,08,Tuyên Quang,4.35,3.5,,,,,7.25,,,,,Giáo dục kinh tế pháp luật=6.5
08000142,08,Tuyên Quang,2.85,6.25,,,,,6,5,,,,
08000143,08,Tuyên Quang,4.75,5.25,,,,,8.75,,,,,Giáo dục kinh tế pháp luật=8
08000144,08,Tuyên Quang,3.95,4.75,,,,,6.2,,,,,Giáo dục kinh tế pháp luật=6.25
08000145,08,Tuyên Quang,4.5,6,,,,,3.85,,,,,Giáo dục kinh tế pháp luật=3.5
08000146,08,Tuyên Quang,3.25,6.75,,,,,4.1,3.85,,,,
08000147,08,Tuyên Quang,4.35,5.25,,,,,8.25,,,,,Giáo dục kinh tế pháp luật=7.1
08000148,08,Tuyên Quang,3.25,7,,,,3.5,5,,,,,
08000149,08,Tuyên Quang,4.5,5,,,,,5.35,,,,,Giáo dục kinh tế pháp luật=3.75
08000150,08,Tuyên Quang,2.6,6,,,,,6.5,5.75,,,,
08000151,08,Tuyên Quang,4.5,6.25,,,,,6.75,,,,,Giáo dục kinh tế pháp luật=6.25
08000152,08,Tuyên Quang,4.75,6.5,,,,3.85,7.25,,,,,
08000153,08,Tuyên Quang,,5.75,,,,,5.7,3.6,,,,
08000154,08,Tuyên Quang,3.25,6,,,,,4.1,,,,,Giáo dục kinh tế pháp luật=4.85
08000155,08,Tuyên Quang,4,5.25,,,,,4,,,,,Giáo dục kinh tế pháp luật=3.7
