sbd,province_code,province_name,toan,ngu_van,ngoai_ngu,vat_li,hoa_hoc,sinh_hoc,lich_su,dia_li,gdcd,tin_hoc,cong_nghe,extra
80000081,80,Tây Ninh,4.25,5.75,,,,,5,,,,,Giáo dục kinh tế pháp luật=4.5
80000082,80,Tây Ninh,4.75,4.5,,3.6,4.35,,,,,,,
80000083,80,Tây Ninh,2.1,5,,,,,3.5,,,,,Giáo dục kinh tế pháp luật=4.95
80000084,80,Tây Ninh,6.75,5.25,,5.75,7,,,,,,,
80000085,80,Tây Ninh,5.5,4.5,,,5.45,5,,,,,,
80000086,80,Tây Ninh,6.75,6,,3.5,5.5,,,,,,,
80000087,80,Tây Ninh,5.5,5.75,,,,,7.25,,,,,Giáo dục kinh tế pháp luật=5.6
80000088,80,Tây Ninh,6,6.25,,3.45,,,6.25,,,,,
80000089,80,Tây Ninh,6.75,6.25,,3.35,5.5,,,,,,,
80000090,80,Tây Ninh,6.25,6.75,,3.25,,,8.75,,,,,
80000091,80,Tây Ninh,2.75,3.75,,,,,4.25,3.75,,,,
80000092,80,Tây Ninh,7,5.25,,,3.95,5.25,,,,,,
80000093,80,Tây Ninh,5.5,4.5,,4.25,4.75,,,,,,,
80000094,80,Tây Ninh,3.5,5.25,,,,,6.25,4.35,,,,
80000095,80,Tây Ninh,5.25,6.5,,,,,6.35,,,,,Giáo dục kinh tế pháp luật=5.1
80000096,80,Tây Ninh,5.25,6,,5.5,6,,,,,,,
80000097,80,Tây Ninh,2.35,4.75,,,,,3.75,,,,,Giáo dục kinh tế pháp luật=4
80000098,80,Tây Ninh,3.5,3.25,,,,,6.35,4.25,,,,
80000099,80,Tây Ninh,6.75,5.25,4.75,4.85,,,,,,,,
80000100,80,Tây Ninh,6,5,3.5,5,,,,,,,,
80000101,80,Tây Ninh,3.5,3.75,,,,,4.75,5.25,,,,
80000102,80,Tây Ninh,4.25,4.25,,,,,5.75,,,,,Giáo dục kinh tế pháp luật=4.35
80000103,80,Tây Ninh,5.25,4.25,,,,,6.35,5.1,,,,
80000104,80,Tây Ninh,3.5,5.25,,2.85,,,6.5,,,,,
80000105,80,Tây Ninh,3.35,4.5,,,2.75,4.6,,,,,,
80000106,80,Tây Ninh,4.5,5.5,,,,,5.5,5.25,,,,
80000107,80,Tây Ninh,4.75,4.5,,,,,5.75,4.35,,,,
80000108,80,Tây Ninh,5.5,5.5,,4.5,5.25,,,,,,,
80000109,80,Tây Ninh,5.75,4.75,4,4.35,,,,,,,,
80000110,80,Tây Ninh,4.25,4.5,,,,,,6,,,,Giáo dục kinh tế pháp luật=3.75
80000111,80,Tây Ninh,5,4.5,,,,,,3.75,,,,Giáo dục kinh tế pháp luật=4.35
80000112,80,Tây Ninh,4,4.5,,,,,3.85,3.6,,,,
80000113,80,Tây Ninh,3.5,5,3,,,,5.5,,,,,
80000114,80,Tây Ninh,5.25,4.75,,2,4.1,,,,,,,
80000115,80,Tây Ninh,4,4.5,,,,5.35,,3.75,,,,
80000116,80,Tây Ninh,5.25,5.75,,5,5.75,,,,,,,
80000117,80,Tây Ninh,4.75,4,,,,2.95,3.75,,,,,
80000118,80,Tây Ninh,3.25,3.75,,,,,4,3.75,,,,
80000119,80,Tây Ninh,4.75,5.75,,,3.35,4.1,,,,,,
80000120,80,Tây Ninh,2.35,2.75,,,,,3.45,4,,,,
