sbd,province_code,province_name,toan,ngu_van,ngoai_ngu,vat_li,hoa_hoc,sinh_hoc,lich_su,dia_li,gdcd,tin_hoc,cong_nghe,extra
20000125,20,Lạng Sơn,10,7,,7,6,,,,,,,
20000126,20,Lạng Sơn,8,7.25,6,8.5,,,,,,,,
20000127,20,Lạng Sơn,6.75,6.75,,5.75,,,9,,,,,
20000128,20,Lạng Sơn,5.25,5.5,8.5,4.75,,,,,,,,
20000129,20,Lạng Sơn,8.5,6.25,,7.5,7.75,,,,,,,
20000130,20,Lạng Sơn,6.5,7.25,6.25,6.75,,,,,,,,
20000131,20,Lạng Sơn,3.5,4.5,,,,,5.5,3.6,,,,
20000132,20,Lạng Sơn,2.6,3,,,,,6,2.95,,,,
20000133,20,Lạng Sơn,5.75,3.75,,,,,5.75,6,,,,
20000134,20,Lạng Sơn,8.5,5.5,,6.75,7,,,,,,,
20000135,20,Lạng Sơn,9,,6,5.1,,,,,,,,
20000136,20,Lạng Sơn,8,7.5,7,6.25,,,,,,,,
20000137,20,Lạng Sơn,7.25,6,9,,,,,6,,,,
20000138,20,Lạng Sơn,2.35,4,,,,,4,2.25,,,,
20000139,20,Lạng Sơn,,5.75,,,,,8.25,6.25,,,,
20000140,20,Lạng Sơn,3.75,3.5,,,,,3.7,4.5,,,,
20000141,20,Lạng Sơn,2.95,5.5,,,,,4.95,4.25,,,,
20000142,20,Lạng Sơn,9,7.25,,,7.75,8.75,,,,,,
20000143,20,Lạng Sơn,,5.5,,,,,5.35,6.75,,,,
20000144,20,Lạng Sơn,6,6.75,4.5,5.5,,,,,,,,
20000145,20,Lạng Sơn,7.25,6.25,8.5,,,,,,,,,Giáo dục kinh tế pháp luật=6.35
20000146,20,Lạng Sơn,10,6.5,,7.5,9.25,,,,,,,
20000147,20,Lạng Sơn,3,5.75,,,,,2.75,3.6,,,,
20000148,20,Lạng Sơn,7.75,7,5.5,6.75,,,,,,,,
20000149,20,Lạng Sơn,7,3.25,5.25,6.75,,,,,,,,
20000150,20,Lạng Sơn,4,5.25,,,,,4.5,4.25,,,,
20000151,20,Lạng Sơn,8.5,,,,9,7.75,,,,,,
20000152,20,Lạng Sơn,3.5,3.5,,,,,4.75,4.35,,,,
20000153,20,Lạng Sơn,4.75,4,,,,,4.35,5,,,,
20000154,20,Lạng Sơn,5,5.25,,,,,4.25,2,,,,
20000155,20,Lạng Sơn,2.1,5.25,,,,,5.6,3,,,,
20000156,20,Lạng Sơn,5.5,7.25,,,,,8.25,6.25,,,,
20000157,20,Lạng Sơn,2.35,2.25,,,,,3.1,3,,,,
20000158,20,Lạng Sơn,1.95,4.25,,,,,4.5,3.1,,,,
20000159,20,Lạng Sơn,2.5,2.75,,,,,3.7,1.7,,,,
20000160,20,Lạng Sơn,1.8,4,,,,,5,3.75,,,,
20000161,20,Lạng Sơn,2.5,0.75,,,,,3.7,2.95,,,,
20000162,20,Lạng Sơn,4.35,5,4,,,,,,,,,
20000163,20,Lạng Sơn,7.25,6.75,8.25,3.6,,,,,,,,
20000164,20,Lạng Sơn,,6.25,,,,,9,5.6,,,,
20000165,20,Lạng Sơn,,5.5,,,,,5.1,3.6,,,,
20000166,20,Lạng Sơn,2.25,4.5,,,,,6,3.5,,,,
20000167,20,Lạng Sơn,8,7.75,6.75,,,,6.85,,,,,
20000168,20,Lạng Sơn,5.1,5.75,4.5,4.25,,,,,,,,
20000169,20,Lạng Sơn,,4.5,,,,,8.5,7.75,,,,
20000170,20,Lạng Sơn,2.5,1.5,,,,,5,4.1,,,,
20000171,20,Lạng Sơn,,6,6.5,,,,4.95,,,,,
20000172,20,Lạng Sơn,4.5,7.25,5.5,,,,7.5,,,,,
20000173,20,Lạng Sơn,3.1,3.5,,,,,4,3.5,,,,
20000174,20,Lạng Sơn,10,6,8,8.25,,,,,,,,
20000175,20,Lạng Sơn,3,3.75,,,,,4.7,2.6,,,,
20000176,20,Lạng Sơn,8.5,6.25,6,8.5,,,,,,,,
20000177,20,Lạng Sơn,2.6,3.5,,,,,4.25,2.85,,,,
20000178,20,Lạng Sơn,9.25,6.5,,6.75,8.75,,,,,,,
20000179,20,Lạng Sơn,8,7.25,5.75,7.75,,,,,,,,
20000180,20,Lạng Sơn,7.75,8,8,,,,8.5,,,,,
20000181,20,Lạng Sơn,2.7,6,,,,,4.75,3,,,,
20000182,20,Lạng Sơn,,6,7.25,,,,7,,,,,
20000183,20,Lạng Sơn,2.6,4.75,,,,,6.5,3.6,,,,
20000184,20,Lạng Sơn,5.5,7.75,,4.25,5.35,,,,,,,
20000185,20,Lạng Sơn,7.75,8.25,4.5,,,,4.85,,,,,
20000186,20,Lạng Sơn,5,6,5.5,,,,,5.5,,,,
20000187,20,Lạng Sơn,7.75,6.25,6.5,,7.5,,,,,,,
20000188,20,Lạng Sơn,2.35,4.75,,,,,4.2,3.85,,,,
20000189,20,Lạng Sơn,7.25,8,4,4.85,,,,,,,,
20000190,20,Lạng Sơn,,5.5,,,,,4.5,4.35,,,,
20000191,20,Lạng Sơn,3.5,6.5,,,,,4.5,3.7,,,,
20000192,20,Lạng Sơn,4.75,5,,,,,5.95,,,,,
20000193,20,Lạng Sơn,1.85,2,,,,,4.85,2.1,,,,
20000194,20,Lạng Sơn,9,6.5,7.75,,,,,6.5,,,,
20000195,20,Lạng Sơn,,4,,,,,6.25,4.5,,,,
20000196,20,Lạng Sơn,7,6.25,,5.25,7.1,,,,,,,
20000197,20,Lạng Sơn,8.75,6,4.75,6.75,,,,,,,,
20000198,20,Lạng Sơn,9,6.75,,,7.75,7.75,,,,,,
20000199,20,Lạng Sơn,2.35,1.5,,,,,4,3.5,,,,
20000200,20,Lạng Sơn,8,,,7,6.85,,,,,,,
20000201,20,Lạng Sơn,9,7.25,,6.75,7,,,,,,,
20000202,20,Lạng Sơn,2.7,4.75,,,,,5,4.75,,,,
20000203,20,Lạng Sơn,6,5.25,,,,,7.25,5.2,,,,
20000204,20,Lạng Sơn,6.5,8,,,,,9,8,,,,
20000205,20,Lạng Sơn,7.25,7,,5.5,5.45,,,,,,,
20000206,20,Lạng Sơn,4.25,7,,,,,7.25,6.1,,,,
20000207,20,Lạng Sơn,7.5,8.25,,7,6.5,,,,,,,
20000208,20,Lạng Sơn,8,8.5,8,,,,,7.75,,,,
20000209,20,Lạng Sơn,8.25,6.25,,6.75,8.5,,,,,,,
20000210,20,Lạng Sơn,5.5,7.25,,,,,7.6,5.75,,,,
20000211,20,Lạng Sơn,6.75,7,5.5,,,,,7.75,,,,
20000212,20,Lạng Sơn,7.75,7.25,7.75,,,,9.75,,,,,
20000213,20,Lạng Sơn,5.5,6,3.75,,,,,,,,,Giáo dục kinh tế pháp luật=7.35
20000215,20,Lạng Sơn,2.85,3,,,,,5.25,3.95,,,,
20000216,20,Lạng Sơn,3,5.5,,,,,4.25,3.25,,,,
20000217,20,Lạng Sơn,1.55,4.5,,,,,3.35,5,,,,
20000218,20,Lạng Sơn,8,7,7.75,7.75,,,,,,,,
20000219,20,Lạng Sơn,5.25,5,,,,,4.6,3.5,,,,
20000220,20,Lạng Sơn,2.25,5,,,,,5,3.25,,,,
20000221,20,Lạng Sơn,2.5,4.25,,,,,4.85,3.35,,,,
20000222,20,Lạng Sơn,,4.25,,,,,,3.1,,,,Giáo dục kinh tế pháp luật=5.5
20000223,20,Lạng Sơn,2.75,6.75,,,,,5.25,4.25,,,,
20000224,20,Lạng Sơn,,4.25,,,,,8.75,3.75,,,,
20000225,20,Lạng Sơn,2.5,5.75,,,,,3.6,2.2,,,,
20000226,20,Lạng Sơn,,4.5,,,,,4.25,4,,,,
20000227,20,Lạng Sơn,8.5,3,,,9.5,6.75,,,,,,
20000228,20,Lạng Sơn,2.75,5.5,,,,,7,4.75,,,,
20000229,20,Lạng Sơn,7.75,5.25,2.25,3.6,,,,,,,,
20000230,20,Lạng Sơn,,5.25,,,,,5.35,4.75,,,,
20000231,20,Lạng Sơn,2.5,4.75,,,,,5,4.75,,,,
20000232,20,Lạng Sơn,4.1,6.75,,,,,8,5,,,,
20000233,20,Lạng Sơn,8.5,5.75,6.5,7.75,,,,,,,,
20000234,20,Lạng Sơn,5.25,5,4.25,4.2,,,,,,,,
20000235,20,Lạng Sơn,5,4.5,,,,,5.1,2.2,,,,
20000236,20,Lạng Sơn,2.75,4,,,,,2.85,2.85,,,,
20000237,20,Lạng Sơn,3.25,2,,,,,4,3.25,,,,
20000238,20,Lạng Sơn,4.5,4.25,,,,,3.75,3,,,,
20000239,20,Lạng Sơn,8.5,8.25,10,,,,8.25,,,,,
20000240,20,Lạng Sơn,,7.5,,,,,9.75,7.75,,,,
20000241,20,Lạng Sơn,3.75,7,,,,,,7,,,,Giáo dục kinh tế pháp luật=6.6
20000242,20,Lạng Sơn,5.25,7,,,,,5.25,4.7,,,,
20000243,20,Lạng Sơn,1.45,4.25,,,,,5.6,2.5,,,,
20000244,20,Lạng Sơn,4.5,6,,,,,6.75,3.35,,,,
20000245,20,Lạng Sơn,9.5,8,,9,8.75,,,,,,,
20000246,20,Lạng Sơn,8.75,8,,8.75,9.5,,,,,,,
20000247,20,Lạng Sơn,,5.5,,,,,7.5,6.25,,,,
20000248,20,Lạng Sơn,8.5,5.25,7.25,7.5,,,,,,,,
