sbd,province_code,province_name,toan,ngu_van,ngoai_ngu,vat_li,hoa_hoc,sinh_hoc,lich_su,dia_li,gdcd,tin_hoc,cong_nghe,extra
42000168,42,Hà Tĩnh,7.25,6.25,5.5,,,,,8.1,,,,
42000169,42,Hà Tĩnh,6,5.75,8.5,,,,,5.85,,,,
42000170,42,Hà Tĩnh,7,6.75,,5.5,5.75,,,,,,,
42000171,42,Hà Tĩnh,8.5,7.25,,,,,,7.75,,,,Giáo dục kinh tế pháp luật=7.5
42000172,42,Hà Tĩnh,1.7,5.25,,,,,5.1,3.5,,,,
42000173,42,Hà Tĩnh,3.75,6,,,,,6.25,3.85,,,,
42000174,42,Hà Tĩnh,7,7.75,4,,,,,8,,,,
42000175,42,Hà Tĩnh,7.5,7,,5.75,5.75,,,,,,,
42000176,42,Hà Tĩnh,4.25,5,,,,,6.75,5.5,,,,
42000177,42,Hà Tĩnh,8.5,6,,8.5,6.5,,,,,,,
42000178,42,Hà Tĩnh,5.5,7.25,,7.75,6.25,,,,,,,
42000179,42,Hà Tĩnh,6.75,7.25,5,4.6,,,,,,,,
42000180,42,Hà Tĩnh,4,5,,,,,7.25,3.5,,,,
42000181,42,Hà Tĩnh,6.5,6.5,,,,,,5.1,,,,Giáo dục kinh tế pháp luật=4.5
42000182,42,Hà Tĩnh,7.25,6.5,7.25,6.25,,,,,,,,
42000183,42,Hà Tĩnh,7.25,7,,5.5,5.5,,,,,,,
42000184,42,Hà Tĩnh,5,6,,,,,4.75,5,,,,
42000185,42,Hà Tĩnh,5,7,,,,,6,5.75,,,,
42000186,42,Hà Tĩnh,6.25,6.75,,,,,,5.25,,,,Giáo dục kinh tế pháp luật=6.2
42000187,42,Hà Tĩnh,4.5,5.25,,,,,5.75,3.6,,,,
42000188,42,Hà Tĩnh,8,7.75,6.75,,,,,8,,,,
42000189,42,Hà Tĩnh,3.85,5.25,,,,,3.85,4.6,,,,
42000190,42,Hà Tĩnh,6.5,7,,,,,,7,,,,Giáo dục kinh tế pháp luật=2.45
42000191,42,Hà Tĩnh,6.75,6.75,,6.25,6,,,,,,,
42000192,42,Hà Tĩnh,6,6,,,,,8,6.5,,,,
42000193,42,Hà Tĩnh,8,8,3.75,,,,8.25,,,,,
42000194,42,Hà Tĩnh,6.25,7,,,,,,7.25,,,,Giáo dục kinh tế pháp luật=4.75
42000195,42,Hà Tĩnh,,6,,,,,5.5,5.25,,,,
42000196,42,Hà Tĩnh,5.25,7,,,,,,6.5,,,,Giáo dục kinh tế pháp luật=8
42000197,42,Hà Tĩnh,3.75,5,,,,,4.25,2.85,,,,
42000198,42,Hà Tĩnh,4.75,5.5,,,,,4.85,3.75,,,,
42000199,42,Hà Tĩnh,3.75,5.75,,,,,6.1,3.5,,,,
42000200,42,Hà Tĩnh,7.25,8.5,,,,,,5.85,,,,Giáo dục kinh tế pháp luật=6.75
42000201,42,Hà Tĩnh,7.25,8.5,5.5,,,,,8.25,,,,
42000202,42,Hà Tĩnh,6.5,7.75,,,,,,8.5,,,,Giáo dục kinh tế pháp luật=6.25
42000203,42,Hà Tĩnh,5,3.25,,,,,5.5,4.5,,,,
42000204,42,Hà Tĩnh,5.5,7.5,,,,,7.25,7.25,,,,
42000205,42,Hà Tĩnh,5.5,7.25,3.25,,,,,6.5,,,,
42000206,42,Hà Tĩnh,7,8.5,,,,,,7.75,,,,Giáo dục kinh tế pháp luật=5.85
42000207,42,Hà Tĩnh,5.25,8.25,,,,,,7.5,,,,Giáo dục kinh tế pháp luật=6.1
42000208,42,Hà Tĩnh,5.5,8,,,,,7.5,6.5,,,,
42000209,42,Hà Tĩnh,7,7,,,,,,5.25,,,,Giáo dục kinh tế pháp luật=4.35
42000210,42,Hà Tĩnh,5.5,8,,,,,6.6,6.25,,,,
42000211,42,Hà Tĩnh,4.75,6,,,,,8.75,5.25,,,,
42000212,42,Hà Tĩnh,6.5,6,,4.75,5.25,,,,,,,
42000213,42,Hà Tĩnh,6,8.75,,,,,9,8,,,,
42000214,42,Hà Tĩnh,4.25,5.75,,,,,7.25,6.75,,,,
42000215,42,Hà Tĩnh,6.5,7,5.75,,,,,7.5,,,,
42000216,42,Hà Tĩnh,4.85,7.25,4.75,,,,,7.5,,,,
42000217,42,Hà Tĩnh,8,8.25,5.75,,,,,8.25,,,,
42000218,42,Hà Tĩnh,4.75,4.25,,,,,6.1,4.25,,,,
42000219,42,Hà Tĩnh,4.85,7.75,,,,,,6,,,,Giáo dục kinh tế pháp luật=4.85
42000220,42,Hà Tĩnh,6.75,8.25,5.25,,,,9.25,,,,,
42000221,42,Hà Tĩnh,7,8,,,,,,8.25,,,,
42000222,42,Hà Tĩnh,3.25,8,,,,,,3.1,,,,Giáo dục kinh tế pháp luật=4.5
42000223,42,Hà Tĩnh,8.25,7.75,4.25,,,,5.95,,,,,
42000224,42,Hà Tĩnh,5,7.75,4.25,,,,,6.75,,,,
42000225,42,Hà Tĩnh,7.5,8.5,4,,,,,7.75,,,,
42000226,42,Hà Tĩnh,8,7.25,6,,,,,7.75,,,,
42000227,42,Hà Tĩnh,4.85,6.25,,,,,3.1,3.75,,,,
42000228,42,Hà Tĩnh,9.5,,,5.75,9.5,,,,,,,
42000229,42,Hà Tĩnh,5.5,6.75,,,,,,7.25,,,,Giáo dục kinh tế pháp luật=5.7
42000230,42,Hà Tĩnh,4.75,6.75,,,,,6,4.85,,,,
42000231,42,Hà Tĩnh,9,7,,8.25,8.5,,,,,,,
42000232,42,Hà Tĩnh,3.7,5.75,,,,,6,4,,,,
42000233,42,Hà Tĩnh,4.25,6.25,,,,,,5.85,,,,Giáo dục kinh tế pháp luật=4.1
42000234,42,Hà Tĩnh,6.75,8,3.75,,,,6,,,,,
42000235,42,Hà Tĩnh,5.75,7.25,,,,,8.5,6.75,,,,
42000236,42,Hà Tĩnh,6.25,7,4.5,,,,,6.25,,,,
42000237,42,Hà Tĩnh,9,7,,,7.25,7.25,,,,,,
42000238,42,Hà Tĩnh,3.2,6,,,,,3.85,4.45,,,,
42000239,42,Hà Tĩnh,7.5,8,5,,,,,9.25,,,,
42000240,42,Hà Tĩnh,4.75,7,,,,,,6.1,,,,Giáo dục kinh tế pháp luật=4.6
42000241,42,Hà Tĩnh,6,7.75,3.5,,,,,7.25,,,,
42000242,42,Hà Tĩnh,4.25,7.25,,,,,6.85,5.5,,,,
42000243,42,Hà Tĩnh,8,8.25,6.25,3.85,,,,,,,,
42000244,42,Hà Tĩnh,5.35,7.25,,,,,7.5,7,,,,
42000245,42,Hà Tĩnh,3.6,6,,,,,5.75,4.85,,,,
42000246,42,Hà Tĩnh,7.25,8.5,5,,,,,8.25,,,,
42000247,42,Hà Tĩnh,5.25,7.75,,,,,,7,,,,Giáo dục kinh tế pháp luật=5.6
42000248,42,Hà Tĩnh,7.75,7.25,6,,,,,6.5,,,,
42000249,42,Hà Tĩnh,6.75,6.75,,,,,,6.75,,,,Giáo dục kinh tế pháp luật=6
42000250,42,Hà Tĩnh,6.6,7.75,,,,,,4.45,,,,Giáo dục kinh tế pháp luật=5
42000251,42,Hà Tĩnh,6.25,7.5,5.75,,,,,7.25,,,,
42000252,42,Hà Tĩnh,5,6,,,,,5,4.85,,,,
42000253,42,Hà Tĩnh,8.75,7.75,7.25,7.25,,,,,,,,
42000254,42,Hà Tĩnh,8.5,6.75,,5.75,7.25,,,,,,,
42000255,42,Hà Tĩnh,5.5,5.75,,,6.75,5.25,,,,,,
42000256,42,Hà Tĩnh,4.6,7.25,,,,,7.5,5.35,,,,
42000257,42,Hà Tĩnh,8.5,8.25,2,,,,9.25,,,,,
42000258,42,Hà Tĩnh,5,6,,,,,,4.45,,,,Giáo dục kinh tế pháp luật=5.2
42000259,42,Hà Tĩnh,7.75,7.25,,6.5,7.75,,,,,,,
42000260,42,Hà Tĩnh,9,8.25,4.25,5.25,,,,,,,,
42000261,42,Hà Tĩnh,4.6,5.25,,,,,4.6,4.35,,,,
42000262,42,Hà Tĩnh,7.5,7.75,,,,,,7.5,,,,
42000263,42,Hà Tĩnh,8.5,8.25,5,8.25,,,,,,,,
42000264,42,Hà Tĩnh,3.85,6.25,,,,,4.5,3.2,,,,
42000265,42,Hà Tĩnh,7.75,7.75,,,,,9.25,7,,,,
42000266,42,Hà Tĩnh,8.75,8,,5.75,6.25,,,,,,,
42000267,42,Hà Tĩnh,8,7,4.5,,,,,,,,,
42000268,42,Hà Tĩnh,5.5,5.25,,,,,,6.5,,,,Giáo dục kinh tế pháp luật=5.1
42000269,42,Hà Tĩnh,6.5,7.25,,,,,7.85,8.25,,,,
42000270,42,Hà Tĩnh,9,7.25,,7,7,,,,,,,
42000271,42,Hà Tĩnh,6.25,6,,,,,9.5,8,,,,
42000272,42,Hà Tĩnh,3.75,7.75,,4.25,5.2,,,,,,,
42000273,42,Hà Tĩnh,8,6.25,,,7.75,6,,,,,,
42000274,42,Hà Tĩnh,8.75,6.25,,,6.25,4.85,,,,,,
42000275,42,Hà Tĩnh,7.75,7.25,,5.85,,,,,,8,,
42000277,42,Hà Tĩnh,5.5,5,,,,,4.35,5.5,,,,
42000279,42,Hà Tĩnh,7.25,7.75,,,8,6.1,,,,,,
42000280,42,Hà Tĩnh,6.5,6.25,,,,,,7.5,,,,Giáo dục kinh tế pháp luật=7.5
42000281,42,Hà Tĩnh,8.25,7.25,4.25,,,,,7.25,,,,
42000282,42,Hà Tĩnh,5.25,7.75,,3.5,2.85,,,,,,,
42000283,42,Hà Tĩnh,2.6,7,,,,,5.6,6.1,,,,
42000284,42,Hà Tĩnh,7.75,7,,7.25,7.75,,,,,,,
42000285,42,Hà Tĩnh,5,6.5,,,,,,6.1,,,,Giáo dục kinh tế pháp luật=6.35
42000286,42,Hà Tĩnh,6.5,7,,,,,7.75,6.75,,,,
42000287,42,Hà Tĩnh,8.25,7.25,,8.25,8.25,,,,,,,
42000288,42,Hà Tĩnh,4,3.25,,,,,5.45,3.85,,,,
42000289,42,Hà Tĩnh,6.75,7.5,,,,,7.25,8,,,,
42000290,42,Hà Tĩnh,8,7,,8.25,8.5,,,,,,,
42000291,42,Hà Tĩnh,4.75,6,,,,,6.1,5.5,,,,
42000292,42,Hà Tĩnh,7.75,7.25,,,,,7.5,8,,,,
42000293,42,Hà Tĩnh,5.5,7.25,,,,,,6.25,,,,Giáo dục kinh tế pháp luật=5.6
42000294,42,Hà Tĩnh,5.75,6.5,2.75,,,,,6.25,,,,
42000295,42,Hà Tĩnh,5.25,5,,,,,6.25,5.25,,,,
42000296,42,Hà Tĩnh,5.25,6.25,,,,,4.25,3.5,,,,
42000297,42,Hà Tĩnh,7.75,6.5,,5,7,,,,,,,
42000298,42,Hà Tĩnh,7.5,8,,,,,7.75,6.25,,,,
42000299,42,Hà Tĩnh,9,7.25,,7.75,6.75,,,,,,,
42000300,42,Hà Tĩnh,3.6,6,,,,,4.7,5.5,,,,
42000301,42,Hà Tĩnh,9,7.25,,8,7.75,,,,,,,
42000302,42,Hà Tĩnh,4.75,7,,,,,4.95,6.75,,,,
42000303,42,Hà Tĩnh,4.75,5,,,,,5.25,6.1,,,,
42000304,42,Hà Tĩnh,5.25,7.5,,,,,5,5.75,,,,
42000305,42,Hà Tĩnh,4.25,6.5,,,,,4.85,5.5,,,,
42000306,42,Hà Tĩnh,7.25,7,,7.75,7.25,,,,,,,
42000307,42,Hà Tĩnh,4.5,6,,,,,5.5,6.25,,,,
42000308,42,Hà Tĩnh,5.5,7,,,,,8.25,6.1,,,,
42000309,42,Hà Tĩnh,7.25,8,,,,,,6,,,,Giáo dục kinh tế pháp luật=6.5
42000310,42,Hà Tĩnh,9,,,6.75,9.5,,,,,,,
42000311,42,Hà Tĩnh,7.5,8.5,4.75,,,,,7.6,,,,
42000312,42,Hà Tĩnh,4,7.25,,3,4.1,,,,,,,
42000313,42,Hà Tĩnh,6.5,8.25,4.5,,,,8,,,,,
42000314,42,Hà Tĩnh,9,8,,8.5,8.25,,,,,,,
42000315,42,Hà Tĩnh,9,7.25,7.5,,,,,7,,,,
42000316,42,Hà Tĩnh,5.35,6,,,,,5.6,4.6,,,,
42000317,42,Hà Tĩnh,4.35,5.5,,,,,3.95,3.85,,,,
42000318,42,Hà Tĩnh,8.25,7.75,,7.75,8,,,,,,,
42000319,42,Hà Tĩnh,5.5,6.75,,4.75,7.75,,,,,,,
42000320,42,Hà Tĩnh,7,7.25,4.5,,,,,6.5,,,,
42000321,42,Hà Tĩnh,6.75,7.5,3.5,,,,,7.75,,,,
42000322,42,Hà Tĩnh,8.5,8.25,5,,,,,8.75,,,,
42000323,42,Hà Tĩnh,6,8,,,,,,6.5,,,,Giáo dục kinh tế pháp luật=5.5
42000324,42,Hà Tĩnh,4.2,6,,,,,5.5,4.3,,,,
42000325,42,Hà Tĩnh,4.35,5.75,,,,,3.85,3.95,,,,
42000326,42,Hà Tĩnh,8.25,6.75,,,6.5,5.45,,,,,,
42000327,42,Hà Tĩnh,4.5,5,,,,,4,1.75,,,,
42000328,42,Hà Tĩnh,5.5,7.5,,,,,,4.75,,,,Giáo dục kinh tế pháp luật=6.35
42000329,42,Hà Tĩnh,7.5,7,4.5,,,,8.25,,,,,
42000330,42,Hà Tĩnh,6,7,,,5.5,6.6,,,,,,
42000331,42,Hà Tĩnh,5,6.75,6,4,,,,,,,,
42000332,42,Hà Tĩnh,9.25,7,,,7.75,7.25,,,,,,
